zpid_index,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,listingSubType.is_openHouse,listingSubType.is_bankOwned,listingSubType.is_FSBA,newConstructionType,listingSubType.is_newHome,listingSubType.is_forAuction,unit,listingSubType.is_foreclosure
25619106,,SINGLE_FAMILY,5720.0,"15 Somerset, Trabuco Canyon, CA 92679",https://photos.zillowstatic.com/fp/6f9e4a85cbaa1a94cbc5d0af900ceb97-p_e.jpg,1075000,3.0,-117.57184,33.636932,FOR_SALE,25619106,,-1,3.0,2185.0,USA,USD,sqft,True,True,,True,,,,,
25431886,,SINGLE_FAMILY,6750.0,"910 E Maple Ave, Orange, CA 92866",https://photos.zillowstatic.com/fp/64d6612347dbf03203e92e8447c0a54b-p_e.jpg,1398000,4.0,-117.84408,33.789505,FOR_SALE,25431886,,-1,4.0,2462.0,USA,USD,sqft,True,,,True,,,,,
25535908,,SINGLE_FAMILY,0.29269972451791,"23632 Cavanaugh Rd, Lake Forest, CA 92630",https://photos.zillowstatic.com/fp/d92f0f20aef85c910cc37201bcce6b9e-p_e.jpg,1294800,4.0,-117.70722,33.618908,FOR_SALE,25535908,,-1,2.0,2117.0,USA,USD,acres,True,,,True,,,,,
25210123,,SINGLE_FAMILY,6173.0,"19604 Cloverwood Cir, Huntington Beach, CA 92648",https://photos.zillowstatic.com/fp/2189cf5980b456d52434a1ed760704f6-p_e.jpg,4250000,4.0,-118.01567,33.677357,FOR_SALE,25210123,,-1,5.0,4245.0,USA,USD,sqft,True,True,,True,,,,,
25553662,,SINGLE_FAMILY,6400.0,"28601 Springfield Dr, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/ca41385c0eaa51c4c90a4d0706feaea5-p_e.jpg,1625000,3.0,-117.688614,33.547623,FOR_SALE,25553662,,-1,3.0,2647.0,USA,USD,sqft,True,,,True,,,,,
25503399,,SINGLE_FAMILY,0.50378787878788,"14 Channel Vis, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/773f2edba35d30f91289cf1cb7e48583-p_e.jpg,27995000,7.0,-117.83842,33.59007,FOR_SALE,25503399,,-1,12.0,14196.0,USA,USD,acres,True,,,True,,,,,
25169344,,SINGLE_FAMILY,7200.0,"10651 Pearl St, Garden Grove, CA 92840",https://photos.zillowstatic.com/fp/43239899b3a03df66face7cc96694c0e-p_e.jpg,750000,3.0,-117.94693,33.775276,FOR_SALE,25169344,,-1,2.0,1252.0,USA,USD,sqft,True,,,True,,,,,
25236980,,SINGLE_FAMILY,7405.0,"12212 Cunningham Ln, Garden Grove, CA 92841",https://photos.zillowstatic.com/fp/190ca6a82acd78a6b8ed571da8a0fecb-p_e.jpg,949000,4.0,-117.97313,33.785213,FOR_SALE,25236980,,-1,2.0,1504.0,USA,USD,sqft,True,True,,True,,,,,
25510779,,SINGLE_FAMILY,3.9,"9902 Rangeview Dr, Santa Ana, CA 92705",https://photos.zillowstatic.com/fp/9c4eb967ac9865fc3a2cf89e37bc08e0-p_e.jpg,7980000,7.0,-117.76845,33.777405,FOR_SALE,25510779,,-1,7.0,9226.0,USA,USD,acres,True,,,True,,,,,
25300873,,SINGLE_FAMILY,4900.0,"16401 S Pacific Ave, Sunset Beach, CA 90742",https://photos.zillowstatic.com/fp/b4cc3e29f644b6aca8e0d9fa233fdcad-p_e.jpg,12500000,3.0,-118.07751,33.722878,FOR_SALE,25300873,,-1,7.0,6081.0,USA,USD,sqft,True,,,True,,,,,
25150237,,SINGLE_FAMILY,6200.0,"8559 Bluebell Dr, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/9b2c25862ae2e8f999c032bdfc1af813-p_e.jpg,749000,3.0,-117.98389,33.848454,FOR_SALE,25150237,,-1,2.0,1778.0,USA,USD,sqft,True,True,,True,,,,,
25282333,,SINGLE_FAMILY,6100.0,"19451 Mauna Ln, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/e559c72d01c0ab38e5436fcdcf28e9e1-p_e.jpg,995000,4.0,-117.952286,33.68014,FOR_SALE,25282333,,-1,2.0,1288.0,USA,USD,sqft,True,,,True,,,,,
63111786,,SINGLE_FAMILY,4150.0,"17954 Point Sur St, Fountain Valley, CA 92708",https://photos.zillowstatic.com/fp/1e6955004a07233a7464866ab802b6d6-p_e.jpg,1395000,4.0,-117.978325,33.701878,FOR_SALE,63111786,,-1,3.0,2958.0,USA,USD,sqft,True,,,True,,,,,
25394773,,SINGLE_FAMILY,10400.0,"5530 Paseo Joaquin, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/a793e241ec9f65ca0dc214062d66d253-p_e.jpg,1699000,4.0,-117.78487,33.88145,FOR_SALE,25394773,,-1,3.0,3221.0,USA,USD,sqft,True,,,True,,,,,
2062155746,,SINGLE_FAMILY,,"Residence 1 Plan, Azul in Portola Springs",https://photos.zillowstatic.com/fp/710c7939e1fa6f59e2e120ccc78c84ff-p_e.jpg,2140000,4.0,-117.703835,33.685028,FOR_SALE,2062155746,,-1,4.0,2792.0,USA,USD,,True,,,,BUILDER_PLAN,True,,# N1NKK3,
25263384,,SINGLE_FAMILY,6000.0,"15821 Sherbeck Ln, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/fd74ff0b4615d5c210c178316d882c01-p_e.jpg,1100000,3.0,-118.011,33.7323,FOR_SALE,25263384,,-1,2.0,1243.0,USA,USD,sqft,True,,,True,,,,,
25542203,,SINGLE_FAMILY,2447.0,"24776 Via San Marco, Aliso Viejo, CA 92656",https://photos.zillowstatic.com/fp/2b679c0f857c646553aa516ad74b29e5-p_e.jpg,649900,3.0,-117.72096,33.60232,FOR_SALE,25542203,,-1,2.0,1240.0,USA,USD,sqft,True,,,True,,,,,
25412226,,SINGLE_FAMILY,0.33057851239669,"4361 E Oak Hill Dr, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/9f92da23350fe4c65fc02ffebb9c679c-p_e.jpg,1799500,4.0,-117.822174,33.840427,FOR_SALE,25412226,,-1,3.0,2700.0,USA,USD,acres,True,,,True,,,,,
25502736,,SINGLE_FAMILY,4529.0,"34 Pheasant Crk, Irvine, CA 92618",https://photos.zillowstatic.com/fp/9ac4649b1f427dea27851b8f506d9d92-p_e.jpg,1500000,4.0,-117.784225,33.663334,FOR_SALE,25502736,,-1,3.0,2269.0,USA,USD,sqft,True,,,True,,,,,
63113044,,SINGLE_FAMILY,1.424,"60 Golden Eagle, Irvine, CA 92603",https://photos.zillowstatic.com/fp/55256b58815345997ddabd5594493332-p_e.jpg,21995000,7.0,-117.79465,33.62274,FOR_SALE,63113044,,-1,11.0,15088.0,USA,USD,acres,True,,,True,,,,,
64457805,,SINGLE_FAMILY,0.63514692378329,"31 High Water, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/dfcb7c3f4deef20508ecfd03b6e40648-p_e.jpg,59800000,7.0,-117.82888,33.579136,FOR_SALE,64457805,,-1,12.0,15000.0,USA,USD,acres,True,,,True,,,,,
25563888,,SINGLE_FAMILY,1.3,"29831 Highview Cir, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/139756500c124e767ecb84ba9df7ee29-p_e.jpg,3695000,6.0,-117.65457,33.529964,FOR_SALE,25563888,,-1,5.0,4300.0,USA,USD,acres,True,,,True,,,,,
25505955,,SINGLE_FAMILY,3070.98,"1469 Bryan Ave, Tustin, CA 92780",https://photos.zillowstatic.com/fp/1b1e9e815c56fd05ba7541af29caed2e-p_e.jpg,1000000,4.0,-117.80982,33.739582,FOR_SALE,25505955,,-1,3.0,2270.0,USA,USD,sqft,True,,,True,,,,,
25159836,,SINGLE_FAMILY,6000.0,"1320 E Sandalwood Ave, Anaheim, CA 92805",https://photos.zillowstatic.com/fp/4cf2063bfdad1d53c0f0e10e5d50b389-p_e.jpg,789900,4.0,-117.90271,33.848534,FOR_SALE,25159836,,-1,2.0,1253.0,USA,USD,sqft,True,,,True,,,,,
63114364,,SINGLE_FAMILY,6186.0,"29 Lily Pool, Irvine, CA 92620",https://photos.zillowstatic.com/fp/387a4e468e252587f4f8e7cd8d1b624a-p_e.jpg,2500000,5.0,-117.76002,33.7027,FOR_SALE,63114364,,-1,6.0,4000.0,USA,USD,sqft,True,True,,True,,,,,
25537257,,SINGLE_FAMILY,3300.0,"22446 Bywater Rd, Lake Forest, CA 92630",https://photos.zillowstatic.com/fp/0776a247365e3964e4bf4cd1762602ee-p_e.jpg,995000,3.0,-117.70723,33.636967,FOR_SALE,25537257,,-1,3.0,2110.0,USA,USD,sqft,True,,,True,,,,,
25584313,,SINGLE_FAMILY,6148.0,"33231 Santiago Dr, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/4f58c0163a3a85754625c75f8e52d3db-p_e.jpg,1495000,4.0,-117.702324,33.480087,FOR_SALE,25584313,,-1,3.0,1932.0,USA,USD,sqft,True,True,,True,,,,,
25531622,,SINGLE_FAMILY,3750.0,"21946 Yellowstone Ln, Lake Forest, CA 92630",https://photos.zillowstatic.com/fp/338f80d6b8219591c6b591969ef0f26e-p_e.jpg,1990000,3.0,-117.70084,33.643806,FOR_SALE,25531622,,-1,4.0,2842.0,USA,USD,sqft,True,True,,True,,,,,
63114231,,SINGLE_FAMILY,0.52417355371901,"3 Moonshell, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/295a2c01960c837abf35193aaea767ad-p_e.jpg,15995000,4.0,-117.82823,33.576786,FOR_SALE,63114231,,-1,5.0,6300.0,USA,USD,acres,True,,,True,,,,,
236707815,,SINGLE_FAMILY,0.4632,"101 Aster Mesa, Irvine, CA 92618",https://photos.zillowstatic.com/fp/2614a24092fbfc8763c3e26dd175d93c-p_e.jpg,7950000,5.0,-117.7575,33.63317,FOR_SALE,236707815,,-1,6.0,6300.0,USA,USD,acres,True,True,,True,,,,,
25168142,,SINGLE_FAMILY,7700.0,"12745 Martha Ann Dr, Los Alamitos, CA 90720",https://photos.zillowstatic.com/fp/59b2e851a5799c43a6977115bb4e2a01-p_e.jpg,1520000,4.0,-118.08729,33.776646,FOR_SALE,25168142,,-1,3.0,2342.0,USA,USD,sqft,True,,,True,,,,,
25589556,,SINGLE_FAMILY,7350.0,"605 Calle Ganadero, San Clemente, CA 92673",https://photos.zillowstatic.com/fp/69686181830755f4bdfe97f5125fcd57-p_e.jpg,1799000,4.0,-117.63687,33.455807,FOR_SALE,25589556,,-1,3.0,3189.0,USA,USD,sqft,True,,,True,,,,,
25178440,,SINGLE_FAMILY,0.88383838383838,"12251 Vista Panorama, North Tustin, CA 92705",https://photos.zillowstatic.com/fp/324a2135d67f44687b314c5e3e96a46b-p_e.jpg,2995000,4.0,-117.80084,33.779797,FOR_SALE,25178440,,-1,3.0,3017.0,USA,USD,acres,True,,,True,,,,,
25379973,,SINGLE_FAMILY,6696.0,"2664 Belinda Ct, Fullerton, CA 92835",https://photos.zillowstatic.com/fp/157e073e2323f5d49b76a21d82a62773-p_e.jpg,1849000,4.0,-117.88728,33.90126,FOR_SALE,25379973,,-1,4.0,3324.0,USA,USD,sqft,True,True,,True,,,,,
25296268,,SINGLE_FAMILY,7000.0,"8782 Salmon Ave, Fountain Valley, CA 92708",https://photos.zillowstatic.com/fp/4211a8b8075dddc59914b6cfa9f40da3-p_e.jpg,1245000,4.0,-117.97555,33.701538,FOR_SALE,25296268,,-1,3.0,2346.0,USA,USD,sqft,True,True,,True,,,,,
25161853,,SINGLE_FAMILY,8080.0,"3123 W Aliso Pl, Anaheim, CA 92804",https://photos.zillowstatic.com/fp/6b5aa3abe4c3da78d1bcc484ead2b28b-p_e.jpg,895000,4.0,-117.99918,33.81508,FOR_SALE,25161853,,-1,3.0,1705.0,USA,USD,sqft,True,True,,True,,,,,
25223965,,SINGLE_FAMILY,6060.0,"725 S Echo St, Anaheim, CA 92804",https://photos.zillowstatic.com/fp/56595a141bca596aea6b9d5eb2f3e40b-p_e.jpg,775000,3.0,-117.94955,33.821938,FOR_SALE,25223965,,-1,2.0,1325.0,USA,USD,sqft,True,,,True,,,,,
25483149,,SINGLE_FAMILY,5600.0,"14582 Sweetan St, Irvine, CA 92604",https://photos.zillowstatic.com/fp/a0ac410d376ad27da03d63ca7570696c-p_e.jpg,1138000,3.0,-117.7746,33.694168,FOR_SALE,25483149,,-1,2.0,1480.0,USA,USD,sqft,True,True,,True,,,,,
25654332,,SINGLE_FAMILY,1250.0,"129 Monte Vis #16, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/8b45c0a22442a68f08fe5e2e9fb8aab6-p_e.jpg,899999,2.0,-117.64611,33.444138,FOR_SALE,25654332,,-1,2.0,1250.0,USA,USD,sqft,True,,,True,,,,# 16,
25599530,,SINGLE_FAMILY,4500.0,"1503 Calle Sacramento, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/ab34c1a95994d8ec4cbe07eebf32f6ca-p_e.jpg,1199000,2.0,-117.627785,33.43016,FOR_SALE,25599530,,-1,1.0,936.0,USA,USD,sqft,True,,,True,,,,,
25252792,,SINGLE_FAMILY,6695.172,"1023 Presidio Dr, Costa Mesa, CA 92626",https://photos.zillowstatic.com/fp/6cda5a7afb0232febd1c9bdc7e4f4cab-p_e.jpg,925000,4.0,-117.900764,33.67158,FOR_SALE,25252792,,-1,2.0,1867.0,USA,USD,sqft,True,,,True,,,,,
25626525,,SINGLE_FAMILY,0.26342975206612,"24416 El Cantada Ln, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/85317f24c376876d65cf9a517d9ea620-p_e.jpg,1199500,4.0,-117.658,33.608192,FOR_SALE,25626525,,-1,2.0,1929.0,USA,USD,acres,True,,,True,,,,,
25141409,,SINGLE_FAMILY,7440.0,"31402 Ocean View St, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/7124f476901fcd4b7b4a1b3646b7187f-p_e.jpg,3995000,3.0,-117.74587,33.506065,FOR_SALE,25141409,,-1,3.0,2442.0,USA,USD,sqft,True,True,,True,,,,,
25497977,,SINGLE_FAMILY,6555.0,"452 Mendoza Ter, Corona Del Mar, CA 92625",https://photos.zillowstatic.com/fp/d925229dd8cedb40e194dd3f5d5b998b-p_e.jpg,8295000,4.0,-117.86149,33.5946,FOR_SALE,25497977,,-1,5.0,4774.0,USA,USD,sqft,True,,,,BUILDER_SPEC,True,,,
25475722,,SINGLE_FAMILY,7536.0,"1 Petria, Irvine, CA 92606",https://photos.zillowstatic.com/fp/7e9063c8d22a77cdacac0afb43431386-p_e.jpg,1700000,5.0,-117.80767,33.694717,FOR_SALE,25475722,FORECLOSURE,-1,4.0,2811.0,USA,USD,sqft,True,,True,,,,,,
25351799,,SINGLE_FAMILY,0.33484848484848,"446 S Poplar Ave, Brea, CA 92821",https://photos.zillowstatic.com/fp/156d12152a48676111f0e72a3c601346-p_e.jpg,1600000,4.0,-117.89437,33.910458,FOR_SALE,25351799,,-1,4.0,2500.0,USA,USD,acres,True,True,,,BUILDER_SPEC,True,,,
25275549,,SINGLE_FAMILY,6500.0,"8931 Burlcrest Dr, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/0dcafcd692035341b6170523dd98489e-p_e.jpg,1450000,4.0,-117.97197,33.668835,FOR_SALE,25275549,,-1,3.0,1904.0,USA,USD,sqft,True,,,True,,,,,
25503212,,SINGLE_FAMILY,0.72660697887971,"1 Pelican Crest Dr, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/186f436bf06745852ed6f3d595aa65b3-p_e.jpg,45000000,7.0,-117.84517,33.595036,FOR_SALE,25503212,,-1,11.0,13437.0,USA,USD,acres,True,,,True,,,,,
25397270,,SINGLE_FAMILY,10000.0,"4585 Avenida De La Luz, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/4e408c353fdf380608260885f9ec32a4-p_e.jpg,1749000,5.0,-117.77216,33.893642,FOR_SALE,25397270,,-1,3.0,2700.0,USA,USD,sqft,True,,,True,,,,,
25249232,,SINGLE_FAMILY,6000.0,"2410 Park Dr, Santa Ana, CA 92707",https://photos.zillowstatic.com/fp/bbe74d17130dec915f60699de54e21b7-p_e.jpg,849800,4.0,-117.881004,33.713875,FOR_SALE,25249232,,-1,2.0,2198.0,USA,USD,sqft,True,,,True,,,,,
25209967,,SINGLE_FAMILY,8053.0,"6289 Sunnyside Cir, Huntington Beach, CA 92648",https://photos.zillowstatic.com/fp/3feac543ebb3b3c135f058991c1b5bec-p_e.jpg,2889000,4.0,-118.01777,33.68504,FOR_SALE,25209967,,-1,4.0,3346.0,USA,USD,sqft,True,True,,True,,,,,
25503465,,SINGLE_FAMILY,0.25103305785124,"4527 Perham Rd, Corona Del Mar, CA 92625",https://photos.zillowstatic.com/fp/b58ad007036826914eb28b4d5f0265e2-p_e.jpg,21995000,5.0,-117.86353,33.58725,FOR_SALE,25503465,,-1,8.0,9100.0,USA,USD,acres,True,,,,BUILDER_SPEC,True,,,
2062157779,,SINGLE_FAMILY,4000.0,"323 Paradiso, Irvine, CA 92602",https://photos.zillowstatic.com/fp/dd0d1fd1981c105c72bf164175759b0c-p_e.jpg,2798888,4.0,-117.74419,33.741394,FOR_SALE,2062157779,,-1,4.0,2800.0,USA,USD,sqft,True,True,,,BUILDER_SPEC,True,,,
25410290,,SINGLE_FAMILY,7140.0,"4143 N Sunset St, Orange, CA 92865",https://photos.zillowstatic.com/fp/f47d2de9e238eeb47ee055f27dc4131e-p_e.jpg,825000,3.0,-117.842834,33.844215,FOR_SALE,25410290,,-1,2.0,1076.0,USA,USD,sqft,True,,,True,,,,,
25389418,,SINGLE_FAMILY,5000.0,"4552 E Meadowhill Ave, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/586872112d7e63c262ac6bb33dde971f-p_e.jpg,878000,3.0,-117.81661,33.867546,FOR_SALE,25389418,,-1,3.0,1750.0,USA,USD,sqft,True,,,True,,,,,
25227768,,SINGLE_FAMILY,7130.0,"6511 Amy Ave, Garden Grove, CA 92845",https://photos.zillowstatic.com/fp/dec4f50b3ef6460406a611a9e13e490a-p_e.jpg,799980,4.0,-118.019585,33.786915,FOR_SALE,25227768,,-1,2.0,1118.0,USA,USD,sqft,True,,,True,,,,,
25580314,,SINGLE_FAMILY,0.27982093663912,"32531 Azores Rd, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/78f71524f9de418419d05c06d3d7d661-p_e.jpg,3500000,4.0,-117.72408,33.491455,FOR_SALE,25580314,,-1,3.0,4000.0,USA,USD,acres,True,,,True,,,,,
25398184,,SINGLE_FAMILY,4500.0,"21590 Via Pepita, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/214470540806e2219d3066f889585d63-p_e.jpg,1200000,3.0,-117.77365,33.895084,FOR_SALE,25398184,,-1,3.0,2183.0,USA,USD,sqft,True,True,,True,,,,,
25303696,,SINGLE_FAMILY,4868.0,"5812 Gloucester Cir, Westminster, CA 92683",https://photos.zillowstatic.com/fp/c4c2fccc54837b175500862cf93f1cb9-p_e.jpg,899500,4.0,-118.02751,33.75612,FOR_SALE,25303696,,-1,2.0,1617.0,USA,USD,sqft,True,,,True,,,,,
25151678,,SINGLE_FAMILY,6120.0,"421 N La Reina St, Anaheim, CA 92801",https://photos.zillowstatic.com/fp/f99317cae344b13228c6bbd630c7d2ba-p_e.jpg,879900,3.0,-117.98024,33.836872,FOR_SALE,25151678,,-1,2.0,1609.0,USA,USD,sqft,True,,,True,,,,,
25455852,,SINGLE_FAMILY,6720.0,"3729 S Olive St, Santa Ana, CA 92707",https://photos.zillowstatic.com/fp/608eafa1319e351df096509c25d21eb6-p_e.jpg,1100000,4.0,-117.87725,33.69741,FOR_SALE,25455852,,-1,3.0,1750.0,USA,USD,sqft,True,,,True,,,,,
61644109,,SINGLE_FAMILY,4547.0,"27471 Homestead Rd, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/081a968a074aef6730b5930ed42fb7c0-p_e.jpg,1899000,5.0,-117.698906,33.563812,FOR_SALE,61644109,,-1,3.0,2890.0,USA,USD,sqft,True,True,,True,,,,,
25347129,,SINGLE_FAMILY,3323.628,"7561 Melrose St, Buena Park, CA 90621",https://photos.zillowstatic.com/fp/f562832d9454a2307e5fbe919164e253-p_e.jpg,810000,3.0,-118.00114,33.861412,FOR_SALE,25347129,,-1,3.0,1454.0,USA,USD,sqft,True,,,True,,,,,
250620131,,SINGLE_FAMILY,2165.0,"58 Fosco St, Mission Viejo, CA 92694",https://photos.zillowstatic.com/fp/3a3aec0cbb462599eae14b31992e9ebf-p_e.jpg,999999,3.0,-117.59487,33.54274,FOR_SALE,250620131,,-1,3.0,1817.0,USA,USD,sqft,True,,,True,,,,,
25374255,,SINGLE_FAMILY,3481.0,"4931 Park Ave, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/7a65ae8969f4366c16890ae559d24b55-p_e.jpg,800000,3.0,-117.815765,33.889317,FOR_SALE,25374255,,-1,2.0,1136.0,USA,USD,sqft,True,,,True,,,,,
25210241,,SINGLE_FAMILY,10470.0,"6581 Radcliff Cir, Huntington Beach, CA 92648",https://photos.zillowstatic.com/fp/8d0554085d4aa7a772e298583045bd05-p_e.jpg,5500000,4.0,-118.0127,33.679474,FOR_SALE,25210241,,-1,6.0,3788.0,USA,USD,sqft,True,,,True,,,,,
25200017,,SINGLE_FAMILY,6240.0,"16521 Waite Ln, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/71c27e861179bb6ef78af16db31411b4-p_e.jpg,950000,3.0,-117.98808,33.722565,FOR_SALE,25200017,,-1,2.0,1111.0,USA,USD,sqft,True,,,True,,,,,
25580503,,SINGLE_FAMILY,0.34320477502296,"32331 Baltic Sea Dr, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/8858785f7ef30ab5eae0e6593b96f06e-p_e.jpg,3495000,3.0,-117.72843,33.49336,FOR_SALE,25580503,,-1,3.0,2724.0,USA,USD,acres,True,,,True,,,,,
25179466,,SINGLE_FAMILY,0.32828282828283,"3216 E Gainsborough Rd, Orange, CA 92869",https://photos.zillowstatic.com/fp/94bb7780cfad135eb26afef9f1ad9169-p_e.jpg,1795000,4.0,-117.819305,33.77767,FOR_SALE,25179466,,-1,3.0,2872.0,USA,USD,acres,True,,,True,,,,,
59723360,,SINGLE_FAMILY,8510.0,"6632 Blue Heron Dr, Huntington Beach, CA 92648",https://photos.zillowstatic.com/fp/b77cd92a8b11f4d2c475deb23ad02651-p_e.jpg,4395000,5.0,-118.01536,33.671677,FOR_SALE,59723360,,-1,5.0,4351.0,USA,USD,sqft,True,,,True,,,,,
25299687,,SINGLE_FAMILY,6700.0,"17139 Roundhill Dr, Huntington Beach, CA 92649",https://photos.zillowstatic.com/fp/829cb76fac21e4e7a2be7b8ab6c187ff-p_e.jpg,1850000,3.0,-118.05249,33.713528,FOR_SALE,25299687,,-1,2.0,1927.0,USA,USD,sqft,True,,,True,,,,,
25570230,,SINGLE_FAMILY,5250.0,"28455 Rancho Grande, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/d1b02b2bd2e5f35479cd1f88fec0d4f2-p_e.jpg,1588000,4.0,-117.69227,33.549793,FOR_SALE,25570230,,-1,3.0,2609.0,USA,USD,sqft,True,True,,True,,,,,
25596800,,SINGLE_FAMILY,1575.0,"446 Plaza Estival, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/097c3d61c96828c8f369b2887ae63689-p_e.jpg,849995,3.0,-117.65411,33.455647,FOR_SALE,25596800,,-1,3.0,1559.0,USA,USD,sqft,True,True,,True,,,,,
25316574,,SINGLE_FAMILY,7200.0,"11352 Reagan St, Los Alamitos, CA 90720",https://photos.zillowstatic.com/fp/afec2d735d00859047b84240998433d7-p_e.jpg,1798000,5.0,-118.06873,33.797695,FOR_SALE,25316574,,-1,4.0,2300.0,USA,USD,sqft,True,,,True,,,,,
25411887,,SINGLE_FAMILY,1.0101,"110 S Strada Pl, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/b8bbe52970b02e7e87010ca037af0641-p_e.jpg,3500000,5.0,-117.81824,33.845085,FOR_SALE,25411887,,-1,6.0,5520.0,USA,USD,acres,True,,,True,,,,,
64608204,,SINGLE_FAMILY,0.32325528007346,"22 Sky Ranch Rd, Ladera Ranch, CA 92694",https://photos.zillowstatic.com/fp/60d4956b2e044fdab33458f66e839542-p_e.jpg,4400000,5.0,-117.63157,33.532146,FOR_SALE,64608204,,-1,6.0,6376.0,USA,USD,acres,True,True,,True,,,,,
25344239,,SINGLE_FAMILY,5670.0,"2514 E Elsiena Way, Anaheim, CA 92806",https://photos.zillowstatic.com/fp/182e44c8ec6d0e9a11dc73368a32714c-p_e.jpg,969000,6.0,-117.87962,33.840637,FOR_SALE,25344239,,-1,4.0,2519.0,USA,USD,sqft,True,True,,True,,,,,
25428850,,SINGLE_FAMILY,10000.0,"607 N Brambles Way, Orange, CA 92869",https://photos.zillowstatic.com/fp/89069daf97ae9965ca59984014f16dad-p_e.jpg,1695000,4.0,-117.7772,33.7982,FOR_SALE,25428850,,-1,3.0,2578.0,USA,USD,sqft,True,,,True,,,,,
25398619,,SINGLE_FAMILY,6049.0,"7820 E Woodsboro Ave, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/80c705e9902cfeec8c58b6c012fca697-p_e.jpg,974729,3.0,-117.766205,33.871323,FOR_SALE,25398619,,-1,2.0,1438.0,USA,USD,sqft,True,True,,True,,,,,
25544516,,SINGLE_FAMILY,4592.0,"23 Coppercrest, Aliso Viejo, CA 92656",https://photos.zillowstatic.com/fp/a7390e5c345733310af1dcdd48187e55-p_e.jpg,1350000,4.0,-117.73772,33.59299,FOR_SALE,25544516,,-1,3.0,1872.0,USA,USD,sqft,True,,,True,,,,,
25522675,,SINGLE_FAMILY,5000.0,"1 Flores, Foothill Ranch, CA 92610",https://photos.zillowstatic.com/fp/90605b53dafe508a7fc653b91b18041b-p_e.jpg,1599000,4.0,-117.66015,33.68829,FOR_SALE,25522675,,-1,4.0,3055.0,USA,USD,sqft,True,,,True,,,,,
25166696,,SINGLE_FAMILY,7700.0,"2922 Blume Dr, Los Alamitos, CA 90720",https://photos.zillowstatic.com/fp/0654dd2326f92c5f59ca0f70fdf4019e-p_e.jpg,1499000,4.0,-118.08294,33.782845,FOR_SALE,25166696,,-1,2.0,1621.0,USA,USD,sqft,True,True,,True,,,,,
2063298316,,SINGLE_FAMILY,6399.0,"1880 N El Camino Real #48-49, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/0b337a73a0a0fe871a49e50be6c4c7f9-p_e.jpg,7900000,5.0,-117.64,33.437336,FOR_SALE,2063298316,,-1,7.0,4500.0,USA,USD,sqft,True,True,,True,,,,# 48-49,
25551650,,SINGLE_FAMILY,0.45913682277319,"27182 Westridge Ln, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/0a6a49af351ffc3985319fb488716a41-p_e.jpg,2795000,5.0,-117.6967,33.568306,FOR_SALE,25551650,,-1,5.0,3912.0,USA,USD,acres,True,,,True,,,,,
51662697,,SINGLE_FAMILY,6397.0,"28682 Point Loma, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/9a94894cc9f20f7c7316c93e4716a267-p_e.jpg,1650000,5.0,-117.71755,33.546234,FOR_SALE,51662697,,-1,4.0,3320.0,USA,USD,sqft,True,,,True,,,,,
25623403,,SINGLE_FAMILY,5808.0,"23285 Via Bahia, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/faeedc8d68a626eba776ddbba3784c19-p_e.jpg,850000,4.0,-117.658165,33.62481,FOR_SALE,25623403,,-1,3.0,2032.0,USA,USD,sqft,True,True,,True,,,,,
